P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.34075,0.325,0.33425,1,1.06,999999,12,0,0,0,0,0.01,10000,50
0.35256666,0.29946667,0.34796667,1,1.06,999999,13,0,0,0,0,0.1,10000,50
0.33793333,0.33043334,0.33163333,1,1.06,999999,13,0,0,0,0,0.01,10000,50
0.35313332,0.30638334,0.34048334,1,1.06,999999,14,0,0,0,0,0.1,10000,50
0.33856666,0.32421666,0.33721668,1,1.06,999999,14,0,0,0,0,0.01,10000,50
0.35908332,0.29353333,0.34738332,1,1.06,999999,15,0,0,0,0,0.1,10000,50
0.33513334,0.32513332,0.33973333,1,1.06,999999,15,0,0,0,0,0.01,10000,50
0.35208333,0.31018335,0.33773333,1,1.06,999999,16,0,0,0,0,0.1,10000,50
0.34475,0.3213,0.33395,1,1.06,999999,16,0,0,0,0,0.01,10000,50
0.3445,0.3144,0.3411,1,1.06,999999,17,0,0,0,0,0.1,10000,50
0.33636665,0.32381666,0.33981666,1,1.06,999999,17,0,0,0,0,0.01,10000,50
0.34721667,0.29826668,0.35451666,1,1.06,999999,18,0,0,0,0,0.1,10000,50
0.3429,0.32535,0.33175,1,1.06,999999,18,0,0,0,0,0.01,10000,50
0.3401,0.31275,0.34715,1,1.06,999999,19,0,0,0,0,0.1,10000,50
0.34053335,0.32378334,0.33568335,1,1.06,999999,19,0,0,0,0,0.01,10000,50
0.34516665,0.29801667,0.35681668,1,1.06,999999,20,0,0,0,0,0.1,10000,50
0.33848333,0.32553333,0.33598334,1,1.06,999999,20,0,0,0,0,0.01,10000,50
0.36368334,0.31798333,0.31833333,1,1.07,999999,0,0,0,0,0,0.1,10000,50
0.34711668,0.32896668,0.32391667,1,1.07,999999,0,0,0,0,0,0.01,10000,50
0.3624,0.31195,0.32565,1,1.07,999999,1,0,0,0,0,0.1,10000,50
0.34818333,0.32603332,0.32578334,1,1.07,999999,1,0,0,0,0,0.01,10000,50
0.35916665,0.30756667,0.33326668,1,1.07,999999,2,0,0,0,0,0.1,10000,50
0.3448,0.3238,0.3314,1,1.07,999999,2,0,0,0,0,0.01,10000,50
0.3622,0.30235,0.33545,1,1.07,999999,3,0,0,0,0,0.1,10000,50
0.34936666,0.32036668,0.33026665,1,1.07,999999,3,0,0,0,0,0.01,10000,50
0.35643333,0.31183332,0.33173335,1,1.07,999999,4,0,0,0,0,0.1,10000,50
0.34816667,0.32001665,0.33181667,1,1.07,999999,4,0,0,0,0,0.01,10000,50
0.36055,0.31425,0.3252,1,1.07,999999,5,0,0,0,0,0.1,10000,50
0.3519,0.323,0.3251,1,1.07,999999,5,0,0,0,0,0.01,10000,50
0.35941666,0.29686666,0.34371668,1,1.07,999999,6,0,0,0,0,0.1,10000,50
0.34991667,0.31821668,0.33186665,1,1.07,999999,6,0,0,0,0,0.01,10000,50
0.36783335,0.30273333,0.32943332,1,1.07,999999,7,0,0,0,0,0.1,10000,50
0.35695,0.31275,0.3303,1,1.07,999999,7,0,0,0,0,0.01,10000,50
0.3565,0.3082,0.3353,1,1.07,999999,8,0,0,0,0,0.1,10000,50
0.34576666,0.31446666,0.33976668,1,1.07,999999,8,0,0,0,0,0.01,10000,50
0.35255,0.313,0.33445,1,1.07,999999,9,0,0,0,0,0.1,10000,50
0.34223333,0.31793332,0.33983332,1,1.07,999999,9,0,0,0,0,0.01,10000,50
0.35838333,0.30528334,0.33633333,1,1.07,999999,10,0,0,0,0,0.1,10000,50
0.34715,0.31965,0.3332,1,1.07,999999,10,0,0,0,0,0.01,10000,50
0.35198334,0.31048334,0.33753332,1,1.07,999999,11,0,0,0,0,0.1,10000,50
0.33991668,0.33151665,0.32856667,1,1.07,999999,11,0,0,0,0,0.01,10000,50
0.3532,0.30885,0.33795,1,1.07,999999,12,0,0,0,0,0.1,10000,50
0.34436667,0.31611666,0.33951667,1,1.07,999999,12,0,0,0,0,0.01,10000,50
0.35518333,0.30278334,0.34203333,1,1.07,999999,13,0,0,0,0,0.1,10000,50
0.3397,0.32175,0.33855,1,1.07,999999,13,0,0,0,0,0.01,10000,50
0.35525,0.3097,0.33505,1,1.07,999999,14,0,0,0,0,0.1,10000,50
0.34251666,0.32471666,0.33276665,1,1.07,999999,14,0,0,0,0,0.01,10000,50
0.358,0.30585,0.33615,1,1.07,999999,15,0,0,0,0,0.1,10000,50
0.338,0.3246,0.3374,1,1.07,999999,15,0,0,0,0,0.01,10000,50
0.36381668,0.30371666,0.33246666,1,1.07,999999,16,0,0,0,0,0.1,10000,50
0.34578332,0.32118332,0.33303332,1,1.07,999999,16,0,0,0,0,0.01,10000,50
0.35241666,0.30126667,0.34631667,1,1.07,999999,17,0,0,0,0,0.1,10000,50
0.34306666,0.32066667,0.33626667,1,1.07,999999,17,0,0,0,0,0.01,10000,50
0.35485,0.30395,0.3412,1,1.07,999999,18,0,0,0,0,0.1,10000,50
0.34465,0.31495,0.3404,1,1.07,999999,18,0,0,0,0,0.01,10000,50
0.35006666,0.30096668,0.34896666,1,1.07,999999,19,0,0,0,0,0.1,10000,50
0.34253332,0.32683334,0.33063334,1,1.07,999999,19,0,0,0,0,0.01,10000,50
0.35306665,0.29916668,0.34776667,1,1.07,999999,20,0,0,0,0,0.1,10000,50
0.338,0.31795,0.34405,1,1.07,999999,20,0,0,0,0,0.01,10000,50
0.36616668,0.32181665,0.31201667,1,1.08,999999,0,0,0,0,0,0.1,10000,50
