P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3402,0.2716,0.3882,1,1.06,999999,16,0,0,0,0,0.01,10000,500
0.3445,0.2828,0.3727,1,1.06,999999,17,0,0,0,0,0.1,10000,500
0.34,0.2626,0.3974,1,1.06,999999,17,0,0,0,0,0.01,10000,500
0.3471,0.2741,0.3788,1,1.06,999999,18,0,0,0,0,0.1,10000,500
0.3434,0.2697,0.3869,1,1.06,999999,18,0,0,0,0,0.01,10000,500
0.3371,0.2782,0.3847,1,1.06,999999,19,0,0,0,0,0.1,10000,500
0.3439,0.2667,0.3894,1,1.06,999999,19,0,0,0,0,0.01,10000,500
0.3443,0.2682,0.3875,1,1.06,999999,20,0,0,0,0,0.1,10000,500
0.3387,0.264,0.3973,1,1.06,999999,20,0,0,0,0,0.01,10000,500
0.3744,0.309,0.3166,1,1.07,999999,0,0,0,0,0,0.1,10000,500
0.3774,0.3144,0.3082,1,1.07,999999,0,0,0,0,0,0.01,10000,500
0.3717,0.3079,0.3204,1,1.07,999999,1,0,0,0,0,0.1,10000,500
0.3753,0.3126,0.3121,1,1.07,999999,1,0,0,0,0,0.01,10000,500
0.3643,0.3077,0.328,1,1.07,999999,2,0,0,0,0,0.1,10000,500
0.3686,0.3004,0.331,1,1.07,999999,2,0,0,0,0,0.01,10000,500
0.3714,0.2944,0.3342,1,1.07,999999,3,0,0,0,0,0.1,10000,500
0.3628,0.2988,0.3384,1,1.07,999999,3,0,0,0,0,0.01,10000,500
0.3594,0.2946,0.346,1,1.07,999999,4,0,0,0,0,0.1,10000,500
0.3655,0.2942,0.3403,1,1.07,999999,4,0,0,0,0,0.01,10000,500
0.3759,0.2869,0.3372,1,1.07,999999,5,0,0,0,0,0.1,10000,500
0.3602,0.2875,0.3523,1,1.07,999999,5,0,0,0,0,0.01,10000,500
0.3587,0.2832,0.3581,1,1.07,999999,6,0,0,0,0,0.1,10000,500
0.3436,0.2937,0.3627,1,1.07,999999,6,0,0,0,0,0.01,10000,500
